90~
54~
6~
24	
22	
21	
10	
11	
11	
22	
25	
20	
12	
21	
11	
11	
20	
15	
20	
21	
19	
21	
13	
21	
25	
23	
11	
15	
15	
20	
19	
22	
15	
13	
11	
22	
13	
16	
18	
13	
20	
17	
12	
22	
11	
14	
13	
18	
11	
16	
11	
11	
22	
14	
19	
25	
16	
21	
22	
16	
20	
11	
24	
12	
14	
22	
17	
22	
16	
14	
10	
20	
16	
17	
19	
10	
15	
22	
21	
12	
12	
11	
10	
16	
20	
21	
18	
11	
20	
12	
12	
11	
12	~
1200000000	
1300000000	
1500000000	
1500000000	
1300000000	
1400000000	
2400000000	
2100000000	
1800000000	
1200000000	
1300000000	
1100000000	
2400000000	
2100000000	
1800000000	
1500000000	
1200000000	
1900000000	
2500000000	
1200000000	
1400000000	
1600000000	
1100000000	
2000000000	
1600000000	
2500000000	
1600000000	
1900000000	
1200000000	
1600000000	
1200000000	
2200000000	
2300000000	
1500000000	
2000000000	
1400000000	
1800000000	
2300000000	
1900000000	
1500000000	
1400000000	
1700000000	
1600000000	
1500000000	
1800000000	
2100000000	
1600000000	
1600000000	
1100000000	
1000000000	
1400000000	
1500000000	
2000000000	
2500000000	
2400000000	
1700000000	
1300000000	
2200000000	
2200000000	
2100000000	
2100000000	
1100000000	
2000000000	
1700000000	
1300000000	
1100000000	
2300000000	
1200000000	
1200000000	
2000000000	
2400000000	
1800000000	
2100000000	
1200000000	
2500000000	
1800000000	
2000000000	
1000000000	
2200000000	
2100000000	
1100000000	
1800000000	
1500000000	
1800000000	
1600000000	
1600000000	
1200000000	
1400000000	
1000000000	
2400000000	~
171	
243	
112	
142	
167	
188	
232	
170	
166	
212	
170	
229	
170	
175	
173	
134	
112	
110	
234	
135	
230	
207	
231	
241	
121	
159	
248	
197	
235	
172	
102	
194	
134	
179	
209	
191	
188	
165	
136	
164	
101	
191	
244	
114	
105	
233	
137	
101	
223	
121	
324	
333	
367	
412	~
6.000000e-12	
1.000000e-11	
6.000000e-12	
6.000000e-12	
7.000000e-12	
9.000000e-12	
5.000000e-12	
1.000000e-11	
5.000000e-12	
7.000000e-12	
5.000000e-12	
9.000000e-12	
9.000000e-12	
6.000000e-12	
9.000000e-12	
8.000000e-12	
1.000000e-11	
8.000000e-12	
1.000000e-11	
7.000000e-12	
7.000000e-12	
7.000000e-12	
6.000000e-12	
1.000000e-11	
7.000000e-12	
6.000000e-12	
7.000000e-12	
9.000000e-12	
7.000000e-12	
6.000000e-12	
1.000000e-11	
8.000000e-12	
7.000000e-12	
6.000000e-12	
6.000000e-12	
8.000000e-12	
7.000000e-12	
9.000000e-12	
5.000000e-12	
1.000000e-11	
9.000000e-12	
5.000000e-12	
1.000000e-11	
6.000000e-12	
8.000000e-12	
8.000000e-12	
5.000000e-12	
5.000000e-12	
9.000000e-12	
9.000000e-12	
1.130000e-10	
1.030000e-10	
1.940000e-10	
1.300000e-10	~
14	
10	
16	
11	
18	
15	
12	
20	
18	
19	
10	
12	
18	
17	
18	
15	
14	
16	
19	
17	
15	
13	
17	
14	
16	
19	
19	
19	
20	
18	
10	
10	
10	
12	
10	
14	
13	
15	
20	
13	
13	
19	
13	
11	
15	
19	
14	
17	
16	
14	
20	
37	
31	
37	~
0	
0	
0	
3	
0	
0	
1	
5	
0	
0	
0	
0	
0	
0	
3	
0	
0	
2	
0	
0	
5	
0	
0	
0	
2	
0	
0	
0	
0	
0	
0	
2	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
1	
0	
0	
0	
0	
0	
1	
1	
2	
6	~
