90~
24~
6~
23	
12	
14	
10	
22	
22	
16	
15	
25	
18	
10	
23	
19	
23	
22	
11	
16	
25	
18	
16	
18	
25	
17	
23	
12	
11	
15	
11	
18	
25	
14	
11	
12	
12	
18	
17	
14	
20	
11	
14	
19	
15	
18	
15	
10	
16	
18	
12	
19	
25	
11	
14	
18	
17	
25	
21	
21	
20	
10	
20	
15	
11	
11	
24	
14	
17	
16	
14	
14	
21	
10	
22	
14	
23	
17	
13	
13	
15	
25	
13	
23	
23	
18	
20	
15	
15	
22	
11	
13	
17	~
16000000000	
22000000000	
17000000000	
22000000000	
10000000000	
25000000000	
14000000000	
22000000000	
10000000000	
23000000000	
21000000000	
11000000000	
23000000000	
23000000000	
10000000000	
20000000000	
20000000000	
13000000000	
16000000000	
24000000000	
17000000000	
11000000000	
20000000000	
25000000000	
16000000000	
13000000000	
24000000000	
25000000000	
16000000000	
22000000000	
11000000000	
13000000000	
11000000000	
10000000000	
18000000000	
14000000000	
10000000000	
21000000000	
18000000000	
24000000000	
18000000000	
25000000000	
22000000000	
25000000000	
21000000000	
14000000000	
11000000000	
20000000000	
22000000000	
12000000000	
15000000000	
17000000000	
21000000000	
19000000000	
10000000000	
25000000000	
19000000000	
19000000000	
19000000000	
19000000000	
12000000000	
10000000000	
16000000000	
14000000000	
21000000000	
25000000000	
13000000000	
22000000000	
20000000000	
18000000000	
24000000000	
20000000000	
18000000000	
11000000000	
10000000000	
25000000000	
21000000000	
24000000000	
24000000000	
22000000000	
18000000000	
15000000000	
14000000000	
17000000000	
10000000000	
16000000000	
21000000000	
16000000000	
19000000000	
19000000000	~
219	
195	
233	
236	
171	
258	
180	
192	
255	
178	
213	
181	
170	
272	
199	
222	
160	
162	
197	
197	
285	
294	
277	
207	~
7.000000e-12	
8.000000e-12	
7.000000e-12	
9.000000e-12	
1.000000e-11	
8.000000e-12	
7.000000e-12	
8.000000e-12	
6.000000e-12	
7.000000e-12	
1.000000e-11	
1.000000e-11	
5.000000e-12	
1.000000e-11	
5.000000e-12	
5.000000e-12	
9.000000e-12	
7.000000e-12	
6.000000e-12	
1.000000e-11	
5.000000e-12	
9.000000e-12	
9.000000e-12	
7.000000e-12	~
19	
18	
