90~
24~
5~
25	
11	
12	
25	
11	
20	
24	
12	
24	
10	
15	
13	
25	
23	
22	
24	
22	
23	
15	
21	
20	
14	
15	
24	
10	
21	
13	
23	
13	
11	
19	
11	
22	
24	
15	
14	
10	
17	
25	
21	
14	
19	
22	
11	
19	
23	
21	
13	
15	
18	
11	
16	
13	
17	
22	
16	
18	
11	
24	
13	
16	
20	
22	
12	
18	
25	
21	
11	
10	
17	
17	
17	
12	
15	
24	
21	
16	
24	
11	
12	
25	
11	
16	
14	
11	
13	
16	
14	
21	
13	~
2500000000	
1400000000	
1200000000	
1800000000	
2200000000	
1700000000	
2500000000	
1600000000	
1400000000	
1300000000	
2500000000	
1300000000	
1600000000	
1300000000	
1400000000	
1600000000	
2500000000	
2400000000	
1800000000	
1900000000	
1100000000	
1900000000	
2400000000	
1700000000	
1600000000	
1100000000	
2000000000	
2500000000	
2000000000	
1600000000	
2000000000	
1900000000	
2100000000	
2000000000	
1800000000	
2500000000	
1900000000	
2000000000	
2100000000	
2300000000	
1600000000	
2100000000	
1800000000	
1500000000	
1600000000	
2100000000	
1300000000	
2500000000	
2500000000	
1400000000	
1500000000	
2500000000	
2200000000	
2200000000	
2000000000	
2200000000	
1700000000	
2300000000	
1200000000	
1800000000	
2100000000	
1300000000	
1800000000	
1600000000	
2200000000	
2000000000	
2500000000	
2400000000	
1900000000	
1100000000	
1600000000	
1200000000	
2500000000	
1800000000	
2400000000	
2000000000	
1700000000	
1100000000	
2500000000	
1900000000	
1200000000	
1600000000	
2400000000	
1800000000	
1800000000	
1700000000	
1200000000	
1300000000	
1400000000	
1800000000	~
270	
164	
293	
150	
194	
157	
216	
269	
287	
230	
271	
234	
263	
151	
221	
187	
196	
296	
181	
228	
251	
155	
150	
171	~
6.000000e-12	
8.000000e-12	
1.000000e-11	
5.000000e-12	
1.000000e-11	
5.000000e-12	
6.000000e-12	
8.000000e-12	
5.000000e-12	
5.000000e-12	
8.000000e-12	
5.000000e-12	
1.000000e-11	
8.000000e-12	
7.000000e-12	
9.000000e-12	
1.000000e-11	
7.000000e-12	
9.000000e-12	
8.000000e-12	
1.870000e-10	
1.270000e-10	
1.530000e-10	
1.520000e-10	~
18	
16	
14	
19	
12	
18	
20	
13	
17	
17	
14	
15	
20	
20	
18	
14	
10	
16	
16	
13	
31	
26	
28	
28	~
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
4	
0	
0	
0	
2	
0	
0	
3	
2	
4	
5	~
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
