463~
24~
21~
19	16	20	18	20	23	15	18	10	13	22	14	10	21	20	20	24	12	20	16	21	14	20	15	24	16	20	22	13	20	22	21	12	11	23	25	22	24	19	17	10	19	22	23	13	21	20	25	16	10	15	15	17	10	11	13	22	23	19	15	14	10	23	13	25	12	18	16	22	24	15	24	11	10	24	24	19	10	24	23	19	17	11	16	21	18	17	23	10	14	12	10	14	24	12	25	12	17	15	20	23	14	14	11	12	22	24	20	18	21	10	24	20	12	18	18	19	25	19	19	24	10	20	11	19	22	10	18	14	20	19	10	24	25	12	11	25	16	22	24	23	25	14	21	24	23	23	10	24	20	19	21	18	23	12	20	19	18	13	25	24	20	11	18	17	11	16	22	22	11	16	22	14	19	10	20	23	21	15	17	14	14	22	19	18	25	22	19	22	18	11	17	23	16	13	18	15	22	22	15	25	15	13	11	15	25	20	13	15	15	24	18	18	22	15	13	23	11	11	14	23	17	15	17	20	19	23	11	14	21	16	15	10	14	16	19	13	23	24	24	19	14	22	18	19	20	11	21	14	13	15	14	14	11	20	14	13	19	10	23	10	14	14	20	20	21	14	25	14	18	12	24	13	11	15	25	13	14	18	20	16	20	12	11	10	18	24	19	18	20	16	14	19	20	22	13	14	10	14	15	20	19	22	24	24	11	18	10	22	15	13	14	12	13	23	21	21	14	11	10	14	20	20	19	13	16	14	23	22	23	16	21	11	25	20	14	21	17	23	15	18	13	12	13	15	21	10	21	14	23	18	17	12	14	16	25	18	11	24	17	24	14	22	10	13	22	21	24	19	18	22	24	24	23	20	16	10	13	10	16	24	14	23	12	14	16	13	22	13	24	14	13	21	25	24	21	23	23	24	13	20	13	17	22	21	13	21	24	23	25	12	23	22	22	17	16	11	17	12	14	16	24	13	20	16	13	10	22	15	21	19	14	23	24	19	23	18	23	10	23	11	12	21	13	21	23	13	21	19	18	25	12	13	20	21	15	25	10	15	20	10	12	13	~
23000000000	24000000000	10000000000	13000000000	19000000000	25000000000	25000000000	19000000000	25000000000	15000000000	13000000000	19000000000	18000000000	14000000000	23000000000	23000000000	20000000000	21000000000	14000000000	11000000000	12000000000	20000000000	15000000000	19000000000	22000000000	21000000000	21000000000	10000000000	13000000000	17000000000	24000000000	18000000000	10000000000	22000000000	22000000000	18000000000	10000000000	25000000000	13000000000	24000000000	17000000000	11000000000	11000000000	15000000000	18000000000	16000000000	10000000000	21000000000	15000000000	20000000000	12000000000	19000000000	16000000000	20000000000	12000000000	24000000000	12000000000	11000000000	22000000000	24000000000	13000000000	19000000000	11000000000	14000000000	23000000000	20000000000	17000000000	15000000000	13000000000	13000000000	22000000000	16000000000	23000000000	18000000000	11000000000	10000000000	25000000000	19000000000	25000000000	17000000000	25000000000	19000000000	13000000000	11000000000	12000000000	21000000000	12000000000	12000000000	16000000000	15000000000	17000000000	11000000000	12000000000	20000000000	22000000000	15000000000	14000000000	24000000000	21000000000	16000000000	12000000000	10000000000	25000000000	16000000000	19000000000	18000000000	24000000000	12000000000	11000000000	10000000000	10000000000	20000000000	17000000000	24000000000	16000000000	23000000000	21000000000	25000000000	17000000000	16000000000	18000000000	18000000000	17000000000	25000000000	23000000000	14000000000	21000000000	23000000000	14000000000	12000000000	11000000000	21000000000	18000000000	17000000000	22000000000	13000000000	14000000000	21000000000	17000000000	16000000000	14000000000	19000000000	22000000000	10000000000	12000000000	17000000000	24000000000	15000000000	14000000000	11000000000	10000000000	19000000000	23000000000	15000000000	15000000000	10000000000	16000000000	23000000000	10000000000	12000000000	23000000000	10000000000	17000000000	23000000000	24000000000	18000000000	23000000000	19000000000	22000000000	15000000000	11000000000	21000000000	21000000000	16000000000	15000000000	10000000000	15000000000	15000000000	14000000000	24000000000	20000000000	16000000000	20000000000	19000000000	25000000000	22000000000	21000000000	24000000000	10000000000	19000000000	25000000000	18000000000	11000000000	19000000000	13000000000	17000000000	11000000000	12000000000	22000000000	14000000000	17000000000	18000000000	10000000000	24000000000	17000000000	25000000000	19000000000	23000000000	13000000000	11000000000	12000000000	10000000000	13000000000	23000000000	22000000000	24000000000	11000000000	11000000000	25000000000	18000000000	22000000000	14000000000	11000000000	17000000000	16000000000	24000000000	12000000000	13000000000	12000000000	25000000000	21000000000	13000000000	20000000000	13000000000	17000000000	25000000000	19000000000	12000000000	20000000000	12000000000	11000000000	13000000000	18000000000	20000000000	17000000000	13000000000	13000000000	24000000000	14000000000	14000000000	24000000000	11000000000	20000000000	15000000000	15000000000	23000000000	18000000000	20000000000	23000000000	19000000000	15000000000	13000000000	20000000000	14000000000	25000000000	12000000000	22000000000	24000000000	17000000000	19000000000	16000000000	25000000000	20000000000	22000000000	16000000000	12000000000	17000000000	23000000000	20000000000	17000000000	17000000000	12000000000	21000000000	13000000000	20000000000	11000000000	19000000000	22000000000	19000000000	20000000000	16000000000	14000000000	25000000000	25000000000	21000000000	21000000000	20000000000	11000000000	18000000000	23000000000	13000000000	23000000000	13000000000	17000000000	14000000000	15000000000	24000000000	10000000000	21000000000	16000000000	19000000000	15000000000	23000000000	23000000000	18000000000	10000000000	18000000000	23000000000	19000000000	13000000000	15000000000	11000000000	15000000000	14000000000	14000000000	17000000000	11000000000	11000000000	23000000000	11000000000	14000000000	22000000000	17000000000	24000000000	18000000000	16000000000	16000000000	11000000000	21000000000	21000000000	21000000000	21000000000	14000000000	10000000000	15000000000	24000000000	21000000000	14000000000	12000000000	12000000000	11000000000	16000000000	14000000000	13000000000	12000000000	17000000000	21000000000	16000000000	12000000000	12000000000	24000000000	15000000000	12000000000	23000000000	22000000000	21000000000	17000000000	16000000000	23000000000	12000000000	24000000000	23000000000	20000000000	17000000000	24000000000	25000000000	10000000000	23000000000	20000000000	17000000000	19000000000	22000000000	20000000000	22000000000	10000000000	16000000000	16000000000	20000000000	20000000000	24000000000	19000000000	19000000000	24000000000	22000000000	22000000000	11000000000	13000000000	11000000000	23000000000	16000000000	17000000000	11000000000	10000000000	25000000000	12000000000	24000000000	13000000000	11000000000	20000000000	11000000000	10000000000	21000000000	10000000000	12000000000	14000000000	15000000000	21000000000	19000000000	18000000000	19000000000	10000000000	15000000000	18000000000	11000000000	14000000000	19000000000	10000000000	10000000000	16000000000	12000000000	14000000000	14000000000	14000000000	19000000000	18000000000	22000000000	15000000000	22000000000	20000000000	18000000000	23000000000	16000000000	19000000000	22000000000	18000000000	25000000000	11000000000	14000000000	16000000000	17000000000	13000000000	15000000000	13000000000	10000000000	10000000000	22000000000	10000000000	24000000000	13000000000	19000000000	18000000000	21000000000	15000000000	~
218	228	163	268	258	232	262	253	242	162	206	211	253	211	233	243	213	277	233	272	224	298	176	293	~
6.000000e-12	1.000000e-11	6.000000e-12	5.000000e-12	5.000000e-12	5.000000e-12	9.000000e-12	1.000000e-11	6.000000e-12	9.000000e-12	5.000000e-12	5.000000e-12	6.000000e-12	1.000000e-11	8.000000e-12	5.000000e-12	1.000000e-11	1.000000e-11	7.000000e-12	7.000000e-12	7.000000e-12	7.000000e-12	7.000000e-12	5.000000e-12	~
16	12	17	20	11	16	17	17	20	14	12	15	11	13	18	13	18	17	19	15	37	23	37	28	~
0	0	0	0	0	0	0	0	0	0	8	0	8	11	0	0	11	0	0	0	19	1	21	18	~
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
