294~
24~
21~
11	14	14	24	17	22	19	22	11	25	23	10	17	15	20	13	19	19	19	17	10	18	16	11	17	17	18	22	21	23	10	13	17	25	22	17	15	10	21	18	13	16	12	22	15	25	10	23	20	18	20	21	11	24	10	14	12	24	11	19	20	20	23	10	23	18	21	13	18	21	25	17	11	10	20	22	21	15	25	18	25	11	13	22	24	22	14	12	23	22	14	13	15	23	23	19	19	14	21	22	17	17	17	14	20	24	24	21	14	21	12	11	13	12	19	11	23	21	24	17	20	24	18	14	25	10	15	25	15	14	11	24	12	15	24	17	19	19	21	10	18	10	23	15	23	13	19	25	10	10	10	20	19	11	22	19	11	11	12	22	11	13	13	11	23	21	21	20	18	15	20	11	12	10	25	25	11	17	20	14	22	18	16	14	22	24	21	16	25	14	18	25	14	14	24	11	14	19	13	20	22	18	20	22	13	19	11	18	23	24	17	14	20	24	18	25	13	11	14	16	16	14	21	11	16	14	14	11	19	14	12	10	14	18	23	10	24	12	23	22	24	12	18	16	12	19	19	13	18	25	17	21	16	10	14	22	15	11	18	15	21	18	22	23	13	11	23	20	10	24	18	18	19	22	23	16	11	21	15	23	15	23	12	12	24	10	20	21	16	16	25	16	17	12	~
15000000000	15000000000	24000000000	13000000000	14000000000	16000000000	21000000000	12000000000	23000000000	11000000000	17000000000	10000000000	22000000000	21000000000	13000000000	20000000000	18000000000	23000000000	18000000000	24000000000	16000000000	15000000000	17000000000	14000000000	24000000000	17000000000	14000000000	16000000000	21000000000	16000000000	12000000000	23000000000	19000000000	15000000000	13000000000	13000000000	18000000000	16000000000	21000000000	11000000000	23000000000	20000000000	12000000000	23000000000	13000000000	19000000000	18000000000	12000000000	10000000000	22000000000	22000000000	16000000000	10000000000	19000000000	12000000000	21000000000	18000000000	14000000000	24000000000	22000000000	24000000000	11000000000	12000000000	21000000000	21000000000	22000000000	18000000000	16000000000	19000000000	23000000000	20000000000	18000000000	14000000000	21000000000	16000000000	19000000000	24000000000	23000000000	24000000000	25000000000	23000000000	10000000000	10000000000	11000000000	14000000000	10000000000	16000000000	15000000000	18000000000	24000000000	14000000000	15000000000	23000000000	15000000000	12000000000	18000000000	23000000000	16000000000	21000000000	20000000000	17000000000	17000000000	25000000000	11000000000	14000000000	17000000000	19000000000	24000000000	17000000000	16000000000	21000000000	17000000000	23000000000	17000000000	17000000000	17000000000	13000000000	11000000000	11000000000	24000000000	13000000000	23000000000	21000000000	23000000000	25000000000	12000000000	16000000000	25000000000	20000000000	24000000000	17000000000	10000000000	19000000000	13000000000	18000000000	21000000000	19000000000	19000000000	16000000000	13000000000	16000000000	10000000000	19000000000	25000000000	11000000000	10000000000	24000000000	13000000000	10000000000	23000000000	12000000000	24000000000	11000000000	15000000000	19000000000	19000000000	20000000000	20000000000	16000000000	12000000000	22000000000	13000000000	20000000000	23000000000	11000000000	25000000000	10000000000	23000000000	23000000000	10000000000	18000000000	25000000000	15000000000	22000000000	19000000000	22000000000	22000000000	10000000000	14000000000	20000000000	17000000000	25000000000	21000000000	19000000000	14000000000	14000000000	24000000000	17000000000	23000000000	11000000000	23000000000	10000000000	24000000000	24000000000	18000000000	11000000000	12000000000	21000000000	23000000000	10000000000	22000000000	25000000000	15000000000	20000000000	15000000000	13000000000	22000000000	21000000000	14000000000	19000000000	16000000000	11000000000	10000000000	17000000000	14000000000	15000000000	14000000000	12000000000	16000000000	21000000000	13000000000	20000000000	17000000000	16000000000	12000000000	13000000000	19000000000	14000000000	18000000000	25000000000	21000000000	20000000000	25000000000	22000000000	19000000000	25000000000	10000000000	14000000000	25000000000	22000000000	17000000000	20000000000	16000000000	16000000000	13000000000	16000000000	10000000000	17000000000	15000000000	25000000000	18000000000	23000000000	16000000000	17000000000	23000000000	25000000000	18000000000	24000000000	21000000000	19000000000	25000000000	23000000000	25000000000	20000000000	16000000000	17000000000	24000000000	10000000000	12000000000	17000000000	18000000000	10000000000	20000000000	24000000000	11000000000	17000000000	14000000000	25000000000	19000000000	14000000000	12000000000	18000000000	23000000000	23000000000	23000000000	13000000000	18000000000	23000000000	11000000000	23000000000	24000000000	13000000000	11000000000	17000000000	~
291	227	186	189	264	299	203	263	166	240	215	260	189	164	218	246	169	218	248	274	160	285	193	190	~
6.000000e-12	7.000000e-12	1.000000e-11	9.000000e-12	6.000000e-12	9.000000e-12	6.000000e-12	6.000000e-12	5.000000e-12	7.000000e-12	7.000000e-12	6.000000e-12	6.000000e-12	6.000000e-12	1.000000e-11	1.000000e-11	7.000000e-12	7.000000e-12	8.000000e-12	7.000000e-12	8.000000e-12	7.000000e-12	7.000000e-12	8.000000e-12	~
12	20	12	19	10	13	18	17	11	20	15	12	16	20	19	15	14	13	10	18	39	33	25	24	~
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	9	8	14	21	~
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
