90~
24~
5~
25	
25	
10	
17	
23	
13	
23	
23	
20	
10	
16	
24	
20	
16	
20	
13	
19	
25	
23	
14	
20	
15	
25	
11	
14	
22	
11	
18	
22	
21	
12	
17	
15	
17	
19	
12	
24	
20	
12	
19	
24	
22	
20	
17	
14	
19	
13	
15	
24	
24	
22	
24	
12	
18	
20	
24	
20	
16	
21	
23	
19	
11	
24	
10	
18	
11	
16	
23	
13	
24	
21	
16	
13	
14	
22	
10	
20	
19	
21	
25	
16	
14	
24	
22	
17	
11	
19	
12	
18	
15	~
1500000000	
2100000000	
1800000000	
2200000000	
1300000000	
2000000000	
1000000000	
2200000000	
2000000000	
2500000000	
1100000000	
2400000000	
1800000000	
1900000000	
1500000000	
1100000000	
2300000000	
1200000000	
1500000000	
1900000000	
2500000000	
1800000000	
2500000000	
1300000000	
1600000000	
2100000000	
1100000000	
2100000000	
1600000000	
2200000000	
1600000000	
1500000000	
2500000000	
2100000000	
1600000000	
1100000000	
2100000000	
2000000000	
1100000000	
1100000000	
2500000000	
1700000000	
1000000000	
1000000000	
1200000000	
2400000000	
1700000000	
1800000000	
1700000000	
1100000000	
2400000000	
1400000000	
1400000000	
1900000000	
1700000000	
1500000000	
2000000000	
2500000000	
1900000000	
1400000000	
1300000000	
1700000000	
1000000000	
2400000000	
1900000000	
1300000000	
1800000000	
1000000000	
2300000000	
1700000000	
1800000000	
1900000000	
2000000000	
1500000000	
1100000000	
1700000000	
1000000000	
2100000000	
1000000000	
2500000000	
2100000000	
2400000000	
1800000000	
1300000000	
1400000000	
2200000000	
2500000000	
1500000000	
2200000000	
1100000000	~
189	
222	
248	
233	
132	
105	
168	
102	
171	
243	
137	
158	
165	
225	
224	
168	
157	
239	
211	
211	
358	
388	
280	
282	~
7.000000e-13	
5.000000e-13	
9.000000e-13	
1.000000e-12	
5.000000e-13	
5.000000e-13	
1.000000e-12	
7.000000e-13	
1.000000e-12	
9.000000e-13	
6.000000e-13	
6.000000e-13	
5.000000e-13	
8.000000e-13	
9.000000e-13	
8.000000e-13	
5.000000e-13	
1.000000e-12	
8.000000e-13	
6.000000e-13	
1.420000e-11	
1.650000e-11	
1.300000e-11	
1.290000e-11	~
11	
16	
16	
18	
11	
13	
11	
19	
13	
13	
10	
18	
15	
15	
19	
17	
17	
11	
16	
20	
24	
22	
21	
23	~
5	
0	
0	
0	
0	
0	
4	
0	
1	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
4	
2	
2	
4	~
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
